codigo_produto,codigo,descricao,completo,rua,andar,edificio,apartamento
10437794544,05.MP.I.80217,OBSOLETO - EVAPORADORA FTI125 SOLAREAST 740*322*700/ - 32210019000130 32151001000101,02-05-05-001,02,05,05,001
10437794544,05.MP.I.80217,OBSOLETO - EVAPORADORA FTI125 SOLAREAST 740*322*700/ - 32210019000130 32151001000101,00-05-05-002,00,05,05,002
10437794544,05.MP.I.80217,OBSOLETO - EVAPORADORA FTI125 SOLAREAST 740*322*700/ - 32210019000130 32151001000101,02-05-07-001,02,05,07,001
10431266997,05.MP.I.80091,"OBSOLETO - CONDENSADORA FTI55,75 SOLAREAST 21KW PVC/12.7/140 - 13170005000023",02-05-13-002,02,05,13,002
10431266997,05.MP.I.80091,"OBSOLETO - CONDENSADORA FTI55,75 SOLAREAST 21KW PVC/12.7/140 - 13170005000023",02-05-11-002,02,05,11,002
10431266997,05.MP.I.80091,"OBSOLETO - CONDENSADORA FTI55,75 SOLAREAST 21KW PVC/12.7/140 - 13170005000023",92-05-15-001,92,05,15,001
10431266997,05.MP.I.80091,"OBSOLETO - CONDENSADORA FTI55,75 SOLAREAST 21KW PVC/12.7/140 - 13170005000023",02-05-17-001,02,05,17,001
10409717620,05.MP.N.71209,EVAPORADORA FT70 V1 N08 DUPLA 3B 2502 12X985X466 02006280B,04-04-02-001,04,04,02,001
10409717620,05.MP.N.71209,EVAPORADORA FT70 V1 N08 DUPLA 3B 2502 12X985X466 02006280B,04-04-02-002,04,04,02,002
10409717620,05.MP.N.71209,EVAPORADORA FT70 V1 N08 DUPLA 3B 2502 12X985X466 02006280B,04-04-04-001,04,04,04,001
10409717620,05.MP.N.71209,EVAPORADORA FT70 V1 N08 DUPLA 3B 2502 12X985X466 02006280B,04-04-04-002,04,04,04,002
10872750449,01.MP.I.80123,UNIAO 50MM DESMONTE BRANCA  50*97-1.5 - 13070005003259,01-03-18-001,01,03,18,001
10502447987,03.MP.I.80098,BASE METAL N11.3.0 SOLAREAST FTi125,02-05-17-002,02,05,17,002
10502447987,03.MP.I.80098,BASE METAL N11.3.0 SOLAREAST FTi125,02-05-19-001,02,05,19,001
10502447987,03.MP.I.80098,BASE METAL N11.3.0 SOLAREAST FTi125,02-05-19-002,02,05,19,002
10429650939,09.MC.N.10849,ROSCAVEL CAP 3/4 KRONA,01-01-17-001,01,01,17,001
10409717610,05.MP.N.71204,EVAPORADORA FT20 V2 N07 3B 1802 10X500X197 02005550A,04-01-16-001,04,01,16,001
10409717603,05.MP.N.71201,EVAPORADORA FT100 N02.X.1 3B 2501 12X1900X898 02004860C,04-01-12-001,04,01,12,001
10409717616,05.MP.N.71207,EVAPORADORA FT50 V1 N08 SIMPLES 3B 2501 12X985X466 02006780A,04-01-14-001,04,01,14,001
10409717614,05.MP.N.71206,EVAPORADORA FT40 V1 N01 3B 1701 12X1470X695 02005040C,04-02-06-001,04,02,06,001
10409717601,05.MP.N.71200,OBSOLETO - EVAPORADORA FH40 N01 V2 3B 2101 12X1470X695 02006770A,04-03-06-002,04,03,06,002
10409717618,05.MP.N.71208,EVAPORADORA FT80 V1 N02 3B 2101 12X1900X898 02004280C,04-01-02-001,04,01,02,001
10409717618,05.MP.N.71208,EVAPORADORA FT80 V1 N02 3B 2101 12X1900X898 02004280C,04-01-04-001,04,01,04,001
10491867819,08.EM.I.80239,"CAIXA PAPELAO FTi-45/55/75 N10 990X435X867,5 - 14100044000053",04-02-04-001,04,02,04,001
10409713058,08.EM.N.31003,CAIXA PAPELAO FT40 N01 600X600X580 COD 14217-1,04-02-02-002,04,02,02,002
10409717869,07.MP.N.90511,GRAXA PARA ROLAMENTO AZUL 1KG,01-03-21-001,01,03,21,001
10408354370,05.PP.N.10928,PREPARACAO CONDENSADORA FTi-185,03-03-06-001,03,03,06,001
10408354228,05.PP.N.10935,PREPARACAO CONDENSADORA FTi-165,03-03-02-002,03,03,02,002
10408354228,05.PP.N.10935,PREPARACAO CONDENSADORA FTi-165,03-03-02-001,03,03,02,001
10720215214,05.MP.N.71125,CONDENSADORA FTI165 BR V1,03-02-01-001,03,02,01,001
10720215214,05.MP.N.71125,CONDENSADORA FTI165 BR V1,03-02-01-002,03,02,01,002
10409717599,05.MP.N.71116,CONDENSADORA FT80 V1,03-02-05-001,03,02,05,001
10489855386,05.MP.N.71118,CONDENSADORA FTI115 BR V1,03-02-05-001,03,02,05,001
10428662920,04.MP.N.90924,"TERMINAL FEMEA PRE ISOLADO FASTON 2,8MM X 0,5MM VM - RELE PLACA CHINA",01-04-17-001,01,04,17,001
10409717935,04.MP.N.90900,OBSOLETO - TERMINAL BANDEIRA COM TRAVA 7.2,01-03-17-001,01,03,17,001
10876955723,03.MP.N.70009,"ABRACADEIRA DE NYLON PRETA 7,6X550MM",01-03-19-001,01,03,19,001
10602158936,07.MP.N.62036,"OBSOLETO - TUBO TERMORETRATIL 6,4 X 20 MM AZUL ESCURO",01-02-19-001,01,02,19,001
10409717879,07.MP.N.90516,BORRACHA SELADOR PU TERMOPLASTICA ELASTIL SELANTE PRETO,01-03-21-001,01,03,21,001
10490708588,06.MP.N.90721,PORCA 1/4 SEXTAVADA INOX CHV 7/16,01-02-21-001,01,02,21,001
10409717901,06.MP.N.90702,"PARAFUSO 4,2X16 CABECA CHATA PHILLIPS INOX MAQUINA",01-02-21-001,01,02,21,001
10409717897,06.MP.N.90700,"OBSOLETO - PARAFUSO 3,9X19 CABECA PANELA PHILLIPS INOX AUTO ATARRAXANTE HIGIENIZACAO/FIXACAO TAMPA",01-02-21-001,01,02,21,001
10878539612,06.MP.N.90744,"OBSOLETO - PARAFUSO 3,9X19 CABECA CHATA PHILLIPS INOX ATARRAXANTE",01-02-21-001,01,02,21,001
10424819619,05.MP.N.70410,"FILTRO SEPARADOR INVERTER - MADASA - COD 6491-03-0 - 6.35 7,94*L65",01-01-21-001,01,01,21,001
10520827683,BDC25A75PT,BANDEJA DE CONDENSACAO - FTi-25 35 45 55 75,03-03-03-001,03,03,03,001
10520827683,BDC25A75PT,BANDEJA DE CONDENSACAO - FTi-25 35 45 55 75,03-03-03-002,03,03,03,002
10720271777,05.MP.N.71126,CONDENSADORA FTI185 BR V1,03-01-03-001,03,01,03,001
10720271777,05.MP.N.71126,CONDENSADORA FTI185 BR V1,03-01-03-002,03,01,03,002
10409717585,05.MP.N.71109,CONDENSADORA FT160 V1,03-01-05-001,03,01,05,001
10543703054,05.MP.N.71123,CONDENSADORA FT240 V2,03-01-07-001,03,01,07,001
10722804337,03.MP.N.61415,CAIXA METAL ELETRICA FTi-165L/165H/185L - INVERTER NACIONAL - KIT,02-02-10-001,02,02,10,001
10722804337,03.MP.N.61415,CAIXA METAL ELETRICA FTi-165L/165H/185L - INVERTER NACIONAL - KIT,02-02-10-002,02,02,10,002
10722804337,03.MP.N.61415,CAIXA METAL ELETRICA FTi-165L/165H/185L - INVERTER NACIONAL - KIT,02-01-10-002,02,01,10,002
10641747558,03.MP.N.50320,PAINEL FRONTAL VENTILADOR N08.3.0 FT50 ABS PRETO FOSCO,02-03-22-001,02,03,22,001
10878466158,06.MP.N.90741,"PARAFUSO 4,2X13 CABECA CHATA PHILLIPS INOX BROCANTE",01-02-21-001,01,02,21,001
10878479467,06.MP.N.90743,"PARAFUSO 4,0X10 CABECA PANELA PHILLIPS INOX MAQUINA",01-02-21-001,01,02,21,001
10409712380,09.MC.N.10240,FLUXO BRASAGEM PRATA BR45 PASTA 100g,01-04-21-001,01,04,21,001
10431268214,04.MP.I.80120,MOTOR VENTILADOR 85W DC 310V CHICOTE -190CM - 13080004000184,01-01-02-001,01,01,02,001
10736629476,06.MP.N.90726,PARAFUSO 1/4X1.1/2 CABECA SEXTAVADA INOX,01-02-21-001,01,02,21,001
10409717964,04.MP.N.90915,"TERMINAL TUBULAR DUPLO BRANCO 0,50MM I-0,5-2",01-01-17-001,01,01,17,001
10409717960,04.MP.N.90913,"TERMINAL TUBULAR AZUL DUPLO 2,5MM",01-01-17-001,01,01,17,001
10409717729,04.MP.N.90322,CHICOTE CONJUNTO MACHO/FEMEA VENTILADOR / FT20 A 40 009,01-03-18-001,01,03,18,001
